chrom1	start1	end1	chrom2	start2	end2	bin1	bin2	kernel_id	iteration	score	pvalue	qvalue
chr17	7475000	7480000	chr17	7840000	7845000	499659	499732	0	0	0.5190600099	0.0000000000	0.0000000000
chr17	7510000	7515000	chr17	7555000	7560000	499666	499675	0	0	0.6172144716	0.0000000000	0.0000000000
chr17	7510000	7515000	chr17	7690000	7695000	499666	499702	0	0	0.4689447545	0.0000000000	0.0000000000
chr17	7580000	7585000	chr17	7840000	7845000	499680	499732	0	0	0.4966036493	0.0000000000	0.0000000000
chr17	7580000	7585000	chr17	7685000	7690000	499680	499701	0	0	0.5209076242	0.0000000000	0.0000000000
chr17	7630000	7635000	chr17	7680000	7685000	499690	499700	0	0	0.5235632257	0.0000000000	0.0000000000
chr17	7630000	7635000	chr17	7845000	7850000	499690	499733	0	0	0.3897194722	0.0000000000	0.0000000000
chr17	7630000	7635000	chr17	8050000	8055000	499690	499774	0	0	0.4124944874	0.0000000000	0.0000000000
chr17	7630000	7635000	chr17	7790000	7795000	499690	499722	0	0	0.3868352937	0.0000000000	0.0000000000
chr17	7740000	7745000	chr17	7990000	7995000	499712	499762	0	0	0.6904167241	0.0000000000	0.0000000000
chr17	7735000	7740000	chr17	8050000	8055000	499711	499774	0	0	0.6894133389	0.0000000000	0.0000000000
chr17	7740000	7745000	chr17	7845000	7850000	499712	499733	0	0	0.6611462550	0.0000000000	0.0000000000
chr17	7740000	7745000	chr17	7900000	7905000	499712	499744	0	0	0.6364420590	0.0000000000	0.0000000000
chr17	7815000	7820000	chr17	8045000	8050000	499727	499773	0	0	0.6559493562	0.0000000000	0.0000000000
chr17	7865000	7870000	chr17	7985000	7990000	499737	499761	0	0	0.6569699123	0.0000000000	0.0000000000
chr17	7820000	7825000	chr17	7850000	7855000	499728	499734	0	0	0.4694464677	0.0000000000	0.0000000000
chr17	7860000	7865000	chr17	7900000	7905000	499736	499744	0	0	0.4897717816	0.0000000000	0.0000000000
chr17	7840000	7845000	chr17	8155000	8160000	499732	499795	0	0	0.4877548904	0.0000000000	0.0000000000
chr17	7840000	7845000	chr17	8220000	8225000	499732	499808	0	0	0.3397005257	0.0000000022	0.0000000026
chr17	7865000	7870000	chr17	8045000	8050000	499737	499773	0	0	0.5549894672	0.0000000000	0.0000000000
chr17	7910000	7915000	chr17	8045000	8050000	499746	499773	0	0	0.8000816441	0.0000000000	0.0000000000
chr17	7910000	7915000	chr17	7985000	7990000	499746	499761	0	0	0.7901918603	0.0000000000	0.0000000000
chr17	7995000	8000000	chr17	8040000	8045000	499763	499772	0	0	0.8073375092	0.0000000000	0.0000000000
chr17	8070000	8075000	chr17	8110000	8115000	499778	499786	0	0	0.8024685122	0.0000000000	0.0000000000
chr17	8070000	8075000	chr17	8160000	8165000	499778	499796	0	0	0.6156025905	0.0000000000	0.0000000000
chr17	8075000	8080000	chr17	8305000	8310000	499779	499825	0	0	0.6770566612	0.0000000000	0.0000000000
chr17	8065000	8070000	chr17	8370000	8375000	499777	499838	0	0	0.5110811443	0.0000000000	0.0000000000
chr17	8065000	8070000	chr17	8745000	8750000	499777	499913	0	0	0.4950486911	0.0000000000	0.0000000000
chr17	8070000	8075000	chr17	8225000	8230000	499778	499809	0	0	0.3924676999	0.0000000000	0.0000000000
chr17	8065000	8070000	chr17	8425000	8430000	499777	499849	0	0	0.3603990023	0.0000000002	0.0000000002
chr17	8060000	8065000	chr17	8480000	8485000	499776	499860	0	0	0.3247857111	0.0000000121	0.0000000135
chr17	8125000	8130000	chr17	8160000	8165000	499789	499796	0	0	0.5564496242	0.0000000000	0.0000000000
chr17	8120000	8125000	chr17	8220000	8225000	499788	499808	0	0	0.5627688399	0.0000000000	0.0000000000
chr17	8125000	8130000	chr17	8375000	8380000	499789	499839	0	0	0.4353492388	0.0000000000	0.0000000000
chr17	8225000	8230000	chr17	8295000	8300000	499809	499823	0	0	0.6658741270	0.0000000000	0.0000000000
chr17	8175000	8180000	chr17	8375000	8380000	499799	499839	0	0	0.4576723061	0.0000000000	0.0000000000
chr17	8185000	8190000	chr17	8220000	8225000	499801	499808	0	0	0.5002253296	0.0000000000	0.0000000000
chr17	8225000	8230000	chr17	8375000	8380000	499809	499839	0	0	0.5611461009	0.0000000000	0.0000000000
chr17	8315000	8320000	chr17	8360000	8365000	499827	499836	0	0	0.5891334355	0.0000000000	0.0000000000
chr17	8315000	8320000	chr17	8740000	8745000	499827	499912	0	0	0.3149195367	0.0000000353	0.0000000378
chr17	8325000	8330000	chr17	8485000	8490000	499829	499861	0	0	0.3181079748	0.0000000250	0.0000000272
chr17	8390000	8395000	chr17	8430000	8435000	499842	499850	0	0	0.5394672442	0.0000000000	0.0000000000
chr17	8390000	8395000	chr17	8480000	8485000	499842	499860	0	0	0.5651797701	0.0000000000	0.0000000000
chr17	8405000	8410000	chr17	8635000	8640000	499845	499891	0	0	0.3567475719	0.0000000003	0.0000000004
chr17	8400000	8405000	chr17	8740000	8745000	499844	499912	0	0	0.6188958399	0.0000000000	0.0000000000
chr17	8405000	8410000	chr17	8555000	8560000	499845	499875	0	0	0.3439086075	0.0000000013	0.0000000016
chr17	8405000	8410000	chr17	9525000	9530000	499845	500069	0	0	0.3790982760	0.0000000000	0.0000000000
chr17	8485000	8490000	chr17	8745000	8750000	499861	499913	0	0	0.7076468253	0.0000000000	0.0000000000
chr17	8490000	8495000	chr17	8630000	8635000	499862	499890	0	0	0.5308335285	0.0000000000	0.0000000000
chr17	8505000	8510000	chr17	8535000	8540000	499865	499871	0	0	0.4619341484	0.0000000000	0.0000000000
chr17	8560000	8565000	chr17	8620000	8625000	499876	499888	0	0	0.4799068092	0.0000000000	0.0000000000
chr17	8635000	8640000	chr17	8740000	8745000	499891	499912	0	0	0.5331767418	0.0000000000	0.0000000000
chr17	8650000	8655000	chr17	8680000	8685000	499894	499900	0	0	0.3925045806	0.0000000003	0.0000000004
chr17	8755000	8760000	chr17	8890000	8895000	499915	499942	0	0	0.5074074329	0.0000000000	0.0000000000
chr17	8765000	8770000	chr17	9525000	9530000	499917	500069	0	0	0.4412744942	0.0000000000	0.0000000000
chr17	8755000	8760000	chr17	8780000	8785000	499915	499920	0	0	0.4976361542	0.0000000000	0.0000000000
chr17	8890000	8895000	chr17	9525000	9530000	499942	500069	0	0	0.6179910436	0.0000000000	0.0000000000
chr17	8995000	9000000	chr17	9545000	9550000	499963	500073	0	0	0.3526610643	0.0000000005	0.0000000006
chr17	8995000	9000000	chr17	9400000	9405000	499963	500044	0	0	0.3197699828	0.0000000209	0.0000000229
chr17	9115000	9120000	chr17	9520000	9525000	499987	500068	0	0	0.4928350016	0.0000000000	0.0000000000
chr17	9240000	9245000	chr17	9520000	9525000	500012	500068	0	0	0.5924736961	0.0000000000	0.0000000000
chr17	9260000	9265000	chr17	9280000	9285000	500016	500020	0	0	0.3206103540	0.0000016439	0.0000016544
chr17	9290000	9295000	chr17	9520000	9525000	500022	500068	0	0	0.4027667027	0.0000000000	0.0000000000
chr17	9345000	9350000	chr17	9515000	9520000	500033	500067	0	0	0.4581198086	0.0000000000	0.0000000000
chr17	9400000	9405000	chr17	9515000	9520000	500044	500067	0	0	0.5657310441	0.0000000000	0.0000000000
chr17	9480000	9485000	chr17	9505000	9510000	500060	500065	0	0	0.3725340368	0.0000000064	0.0000000074
chr17	9580000	9585000	chr17	9765000	9770000	500080	500117	0	0	0.4473427773	0.0000000000	0.0000000000
chr17	9580000	9585000	chr17	9920000	9925000	500080	500148	0	0	0.3084049807	0.0000001710	0.0000001751
chr17	9590000	9595000	chr17	9615000	9620000	500082	500087	0	0	0.3550975538	0.0000001749	0.0000001791
chr17	9590000	9595000	chr17	9630000	9635000	500082	500090	0	0	0.3160017571	0.0000009202	0.0000009294
chr17	9730000	9735000	chr17	9910000	9915000	500110	500146	0	0	0.4926616523	0.0000000000	0.0000000000
chr17	9725000	9730000	chr17	10615000	10620000	500109	500287	0	0	0.3979864008	0.0000000000	0.0000000000
chr17	9730000	9735000	chr17	9770000	9775000	500110	500118	0	0	0.3131020335	0.0000003014	0.0000003068
chr17	9840000	9845000	chr17	9890000	9895000	500132	500142	0	0	0.3455829672	0.0000000044	0.0000000052
chr17	9920000	9925000	chr17	10315000	10320000	500148	500227	0	0	0.4880883628	0.0000000000	0.0000000000
chr17	9950000	9955000	chr17	10615000	10620000	500154	500287	0	0	0.4148555855	0.0000000000	0.0000000000
chr17	9925000	9930000	chr17	9955000	9960000	500149	500155	0	0	0.6575292673	0.0000000000	0.0000000000
chr17	9920000	9925000	chr17	10225000	10230000	500148	500209	0	0	0.3432588960	0.0000000014	0.0000000018
chr17	9975000	9980000	chr17	10225000	10230000	500159	500209	0	0	0.6767629160	0.0000000000	0.0000000000
chr17	9965000	9970000	chr17	10315000	10320000	500157	500227	0	0	0.4985181348	0.0000000000	0.0000000000
chr17	9970000	9975000	chr17	10120000	10125000	500158	500188	0	0	0.4979091810	0.0000000000	0.0000000000
chr17	10045000	10050000	chr17	10610000	10615000	500173	500286	0	0	0.3097461513	0.0000000609	0.0000000639
chr17	10055000	10060000	chr17	10080000	10085000	500175	500180	0	0	0.3832660450	0.0000000021	0.0000000025
chr17	10120000	10125000	chr17	10220000	10225000	500188	500208	0	0	0.4041846427	0.0000000000	0.0000000000
chr17	10225000	10230000	chr17	10615000	10620000	500209	500287	0	0	0.5215315153	0.0000000000	0.0000000000
chr17	10245000	10250000	chr17	10285000	10290000	500213	500221	0	0	0.4818357623	0.0000000000	0.0000000000
chr17	10330000	10335000	chr17	10605000	10610000	500230	500285	0	0	0.5612950273	0.0000000000	0.0000000000
chr17	10345000	10350000	chr17	10365000	10370000	500233	500237	0	0	0.3561349234	0.0000000780	0.0000000813
chr17	10640000	10645000	chr17	10840000	10845000	500292	500332	0	0	0.7642221640	0.0000000000	0.0000000000
chr17	10635000	10640000	chr17	11980000	11985000	500291	500560	0	0	0.4571871340	0.0000000000	0.0000000000
chr17	10645000	10650000	chr17	10730000	10735000	500293	500310	0	0	0.6521791163	0.0000000000	0.0000000000
chr17	10635000	10640000	chr17	11140000	11145000	500291	500392	0	0	0.4408314465	0.0000000000	0.0000000000
chr17	10635000	10640000	chr17	11930000	11935000	500291	500550	0	0	0.3607256580	0.0000000002	0.0000000002
chr17	10700000	10705000	chr17	10720000	10725000	500304	500308	0	0	0.4128298179	0.0000000002	0.0000000003
chr17	10740000	10745000	chr17	10840000	10845000	500312	500332	0	0	0.7019811896	0.0000000000	0.0000000000
chr17	10725000	10730000	chr17	11995000	12000000	500309	500563	0	0	0.3119861589	0.0000000481	0.0000000509
chr17	10740000	10745000	chr17	11145000	11150000	500312	500393	0	0	0.3435454207	0.0000000014	0.0000000017
chr17	10745000	10750000	chr17	11930000	11935000	500313	500550	0	0	0.3558849243	0.0000000003	0.0000000004
chr17	10860000	10865000	chr17	11925000	11930000	500336	500549	0	0	0.3108811375	0.0000000541	0.0000000570
chr17	10875000	10880000	chr17	11140000	11145000	500339	500392	0	0	0.3761616707	0.0000000000	0.0000000000
chr17	10870000	10875000	chr17	11285000	11290000	500338	500421	0	0	0.3242151363	0.0000000128	0.0000000144
chr17	11640000	11645000	chr17	11980000	11985000	500492	500560	0	0	0.3351212804	0.0000000037	0.0000000044
chr17	11875000	11880000	chr17	12145000	12150000	500539	500593	0	0	0.3276313797	0.0000000242	0.0000000263
chr17	11995000	12000000	chr17	13000000	13005000	500563	500764	0	0	0.3999487806	0.0000000000	0.0000000000
chr17	12000000	12005000	chr17	12170000	12175000	500564	500598	0	0	0.4627611272	0.0000000000	0.0000000000
chr17	12005000	12010000	chr17	12230000	12235000	500565	500610	0	0	0.3430521382	0.0000000015	0.0000000018
chr17	12185000	12190000	chr17	12545000	12550000	500601	500673	0	0	0.6092407148	0.0000000000	0.0000000000
chr17	12185000	12190000	chr17	12680000	12685000	500601	500700	0	0	0.5126968255	0.0000000000	0.0000000000
chr17	12185000	12190000	chr17	12240000	12245000	500601	500612	0	0	0.6490657470	0.0000000000	0.0000000000
chr17	12180000	12185000	chr17	12335000	12340000	500600	500631	0	0	0.3704268628	0.0000000000	0.0000000001
chr17	12185000	12190000	chr17	12750000	12755000	500601	500714	0	0	0.3361459143	0.0000000033	0.0000000039
chr17	12195000	12200000	chr17	12990000	12995000	500603	500762	0	0	0.3183464666	0.0000000244	0.0000000266
chr17	12245000	12250000	chr17	12740000	12745000	500613	500712	0	0	0.5884641469	0.0000000000	0.0000000000
chr17	12255000	12260000	chr17	12680000	12685000	500615	500700	0	0	0.3859474162	0.0000000000	0.0000000000
chr17	12245000	12250000	chr17	12995000	13000000	500613	500763	0	0	0.4863986360	0.0000000000	0.0000000000
chr17	12255000	12260000	chr17	12540000	12545000	500615	500672	0	0	0.6842601273	0.0000000000	0.0000000000
chr17	12260000	12265000	chr17	12335000	12340000	500616	500631	0	0	0.5140125478	0.0000000000	0.0000000000
chr17	12260000	12265000	chr17	12395000	12400000	500616	500643	0	0	0.6012674617	0.0000000000	0.0000000000
chr17	12255000	12260000	chr17	12610000	12615000	500615	500686	0	0	0.4129474506	0.0000000000	0.0000000000
chr17	12260000	12265000	chr17	12460000	12465000	500616	500656	0	0	0.3729231621	0.0000000001	0.0000000002
chr17	12340000	12345000	chr17	12665000	12670000	500632	500697	0	0	0.6414605189	0.0000000000	0.0000000000
chr17	12340000	12345000	chr17	12735000	12740000	500632	500711	0	0	0.4064040657	0.0000000000	0.0000000000
chr17	12340000	12345000	chr17	13000000	13005000	500632	500764	0	0	0.4164081435	0.0000000000	0.0000000000
chr17	12340000	12345000	chr17	12530000	12535000	500632	500670	0	0	0.5055692154	0.0000000000	0.0000000000
chr17	12345000	12350000	chr17	12390000	12395000	500633	500642	0	0	0.3358358132	0.0000000200	0.0000000220
chr17	12400000	12405000	chr17	12520000	12525000	500644	500668	0	0	0.6568231880	0.0000000000	0.0000000000
chr17	12395000	12400000	chr17	12735000	12740000	500643	500711	0	0	0.4442190794	0.0000000000	0.0000000000
chr17	12405000	12410000	chr17	13000000	13005000	500645	500764	0	0	0.5188828248	0.0000000000	0.0000000000
chr17	12400000	12405000	chr17	12660000	12665000	500644	500696	0	0	0.5736598353	0.0000000000	0.0000000000
chr17	12400000	12405000	chr17	12620000	12625000	500644	500688	0	0	0.3620176637	0.0000000001	0.0000000002
chr17	12420000	12425000	chr17	12455000	12460000	500648	500655	0	0	0.3139390190	0.0000016996	0.0000017099
chr17	12465000	12470000	chr17	13000000	13005000	500657	500764	0	0	0.4017927221	0.0000000000	0.0000000000
chr17	12460000	12465000	chr17	12665000	12670000	500656	500697	0	0	0.3922845467	0.0000000000	0.0000000000
chr17	12465000	12470000	chr17	12505000	12510000	500657	500665	0	0	0.4110110963	0.0000000000	0.0000000000
chr17	12545000	12550000	chr17	12660000	12665000	500673	500696	0	0	0.7228500086	0.0000000000	0.0000000000
chr17	12545000	12550000	chr17	12740000	12745000	500673	500712	0	0	0.7213242557	0.0000000000	0.0000000000
chr17	12545000	12550000	chr17	13000000	13005000	500673	500764	0	0	0.6824579004	0.0000000000	0.0000000000
chr17	12545000	12550000	chr17	12610000	12615000	500673	500686	0	0	0.3428343826	0.0000000022	0.0000000027
chr17	12625000	12630000	chr17	12660000	12665000	500689	500696	0	0	0.5256330776	0.0000000000	0.0000000000
chr17	12620000	12625000	chr17	12735000	12740000	500688	500711	0	0	0.5369941270	0.0000000000	0.0000000000
chr17	12670000	12675000	chr17	13000000	13005000	500698	500764	0	0	0.7087787409	0.0000000000	0.0000000000
chr17	12675000	12680000	chr17	12740000	12745000	500699	500712	0	0	0.7410988665	0.0000000000	0.0000000000
chr17	12745000	12750000	chr17	12995000	13000000	500713	500763	0	0	0.6086488728	0.0000000000	0.0000000000
chr17	12930000	12935000	chr17	12980000	12985000	500750	500760	0	0	0.3636179687	0.0000000006	0.0000000007
chr17	13025000	13030000	chr17	13470000	13475000	500769	500858	0	0	0.4036369206	0.0000000000	0.0000000000
chr17	13030000	13035000	chr17	13335000	13340000	500770	500831	0	0	0.5465273965	0.0000000000	0.0000000000
chr17	13020000	13025000	chr17	13405000	13410000	500768	500845	0	0	0.3579083477	0.0000000002	0.0000000003
chr17	13025000	13030000	chr17	13590000	13595000	500769	500882	0	0	0.5155970608	0.0000000000	0.0000000000
chr17	13025000	13030000	chr17	13735000	13740000	500769	500911	0	0	0.4226814322	0.0000000000	0.0000000000
chr17	13025000	13030000	chr17	14300000	14305000	500769	501024	0	0	0.4624033836	0.0000000000	0.0000000000
chr17	13030000	13035000	chr17	13935000	13940000	500770	500951	0	0	0.3601303341	0.0000000002	0.0000000002
chr17	13045000	13050000	chr17	13085000	13090000	500773	500781	0	0	0.4310506567	0.0000000000	0.0000000000
chr17	13115000	13120000	chr17	13225000	13230000	500787	500809	0	0	0.4107967813	0.0000000000	0.0000000000
chr17	13115000	13120000	chr17	13325000	13330000	500787	500829	0	0	0.4091306814	0.0000000000	0.0000000000
chr17	13115000	13120000	chr17	13590000	13595000	500787	500882	0	0	0.4192228902	0.0000000000	0.0000000000
chr17	13115000	13120000	chr17	14300000	14305000	500787	501024	0	0	0.3904069462	0.0000000000	0.0000000000
chr17	13270000	13275000	chr17	13290000	13295000	500818	500822	0	0	0.3308952545	0.0000007092	0.0000007176
chr17	13310000	13315000	chr17	13935000	13940000	500826	500951	0	0	0.5184644641	0.0000000000	0.0000000000
chr17	13305000	13310000	chr17	14920000	14925000	500825	501148	0	0	0.3516413216	0.0000000005	0.0000000007
chr17	13325000	13330000	chr17	14300000	14305000	500829	501024	0	0	0.4527712511	0.0000000000	0.0000000000
chr17	13310000	13315000	chr17	14735000	14740000	500826	501111	0	0	0.3382874523	0.0000000026	0.0000000031
chr17	13310000	13315000	chr17	15165000	15170000	500826	501197	0	0	0.3377971191	0.0000000027	0.0000000033
chr17	13315000	13320000	chr17	13875000	13880000	500827	500939	0	0	0.3276407666	0.0000000088	0.0000000100
chr17	13340000	13345000	chr17	13730000	13735000	500832	500910	0	0	0.5364939072	0.0000000000	0.0000000000
chr17	13335000	13340000	chr17	14065000	14070000	500831	500977	0	0	0.4065260048	0.0000000000	0.0000000000
chr17	13330000	13335000	chr17	13785000	13790000	500830	500921	0	0	0.3170019763	0.0000000282	0.0000000305
chr17	13345000	13350000	chr17	13540000	13545000	500833	500872	0	0	0.6240495803	0.0000000000	0.0000000000
chr17	13350000	13355000	chr17	13415000	13420000	500834	500847	0	0	0.7480876168	0.0000000000	0.0000000000
chr17	13410000	13415000	chr17	14305000	14310000	500846	501025	0	0	0.4487330768	0.0000000000	0.0000000000
chr17	13415000	13420000	chr17	13730000	13735000	500847	500910	0	0	0.3843255736	0.0000000000	0.0000000000
chr17	13415000	13420000	chr17	13585000	13590000	500847	500881	0	0	0.5738180893	0.0000000000	0.0000000000
chr17	13425000	13430000	chr17	13475000	13480000	500849	500859	0	0	0.4447839336	0.0000000000	0.0000000000
chr17	13540000	13545000	chr17	13585000	13590000	500872	500881	0	0	0.6357836595	0.0000000000	0.0000000000
chr17	13480000	13485000	chr17	13730000	13735000	500860	500910	0	0	0.3559718096	0.0000000003	0.0000000004
chr17	13490000	13495000	chr17	13535000	13540000	500862	500871	0	0	0.3809102097	0.0000000001	0.0000000002
chr17	13540000	13545000	chr17	14300000	14305000	500872	501024	0	0	0.5363496429	0.0000000000	0.0000000000
chr17	13490000	13495000	chr17	13935000	13940000	500862	500951	0	0	0.3057016500	0.0000000926	0.0000000959
chr17	13545000	13550000	chr17	13730000	13735000	500873	500910	0	0	0.4998354074	0.0000000000	0.0000000000
chr17	13580000	13585000	chr17	14305000	14310000	500880	501025	0	0	0.3185516848	0.0000000239	0.0000000260
chr17	13595000	13600000	chr17	14920000	14925000	500883	501148	0	0	0.5491180962	0.0000000000	0.0000000000
chr17	13595000	13600000	chr17	14065000	14070000	500883	500977	0	0	0.6315751446	0.0000000000	0.0000000000
chr17	13600000	13605000	chr17	13730000	13735000	500884	500910	0	0	0.6795033799	0.0000000000	0.0000000000
chr17	13600000	13605000	chr17	13935000	13940000	500884	500951	0	0	0.7346681883	0.0000000000	0.0000000000
chr17	13590000	13595000	chr17	14825000	14830000	500882	501129	0	0	0.3436136686	0.0000000014	0.0000000017
chr17	13605000	13610000	chr17	13790000	13795000	500885	500922	0	0	0.5700452466	0.0000000000	0.0000000000
chr17	13600000	13605000	chr17	14165000	14170000	500884	500997	0	0	0.3478612673	0.0000000008	0.0000000010
chr17	13600000	13605000	chr17	14210000	14215000	500884	501006	0	0	0.3736451534	0.0000000000	0.0000000000
chr17	13605000	13610000	chr17	14295000	14300000	500885	501023	0	0	0.4336630434	0.0000000000	0.0000000000
